Accident_Date,Claim_Date,Claiment_Gender,chk,Claimant_Age,Claim_Number,Policy_Number,Policy_Type,Fraud_Found,Deductible,Driver_Rating,Police_Report_Filed,Witness_Present,Agent_Type,Base_Policy_Type,,
04-Oct-01,12-Oct-01,Male,4,45,1840,1907,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
28-May-02,13-Jun-02,Male,5,36,1841,2312,Sedan - Collision,0,400,3,No,No,External,Collision,,
23-Jan-01,02-Sep-01,Male,5,30,1842,1479,Sedan - Liability,0,400,3,No,No,External,Liability,,
20-Jan-01,20-Feb-01,Male,3,38,1843,2209,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
19-Jan-02,02-Feb-02,Male,4,46,1844,1710,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
10-Jan-02,16-Mar-03,Male,1,69,1845,894,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
21-Sep-02,10-May-03,Male,5,35,1846,3335,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
20-Sep-01,23-May-02,Male,2,58,1847,183,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
02-Jul-01,14-Dec-01,Female,0,29,1848,3218,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
01-Jun-01,30-Oct-01,Male,5,30,1849,3075,Sedan - Liability,0,400,3,No,No,External,Liability,,
03-Jan-01,06-Mar-01,Male,2,30,1850,1654,Sedan - Collision,0,400,3,No,No,External,Collision,,
03-Sep-02,08-Dec-02,Male,6,43,1851,4754,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
18-Feb-01,14-Apr-02,Female,0,61,1852,4043,Sedan - Collision,0,400,2,No,No,External,Collision,,
23-Apr-01,05-May-01,Female,0,53,1853,4480,Sedan - Collision,0,400,2,No,No,External,Collision,,
09-Nov-02,05-Mar-03,Female,0,72,1854,4242,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
11-May-01,08-Aug-01,Male,1,28,1855,1011,Sedan - Collision,0,400,3,No,No,Internal,Collision,,
20-Jan-03,29-Jun-03,Male,4,38,1856,2831,Sedan - Collision,1,400,1,No,No,External,Collision,,
04-Jul-02,19-Jul-02,Male,3,30,1857,1569,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
21-Apr-01,28-Apr-01,Male,4,55,1858,2440,Sedan - Liability,0,400,3,No,No,External,Liability,,
02-Jan-03,07-Jan-03,Male,1,25,1859,750,Sedan - Liability,0,400,2,No,No,External,Liability,,
03-Oct-01,04-May-02,Male,1,76,1860,2154,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
04-Jan-01,30-May-01,Male,2,75,1861,226,Sedan - Collision,0,700,3,No,No,External,Collision,,
06-Dec-01,09-Oct-02,Male,6,42,1862,2799,Sedan - Liability,1,400,3,No,No,External,Liability,,
22-Nov-01,22-Jan-02,Male,1,27,1863,1490,Utility - All Perils,1,400,2,No,No,External,All Perils,,
27-Mar-01,23-May-01,Male,3,25,1864,3396,Sedan - Liability,0,400,1,No,No,External,Liability,,
10-Jun-01,30-Jul-01,Male,3,62,1865,4644,Sedan - Collision,0,400,1,No,No,External,Collision,,
02-May-02,09-Sep-02,Male,5,75,1866,3973,Sedan - Liability,0,400,2,No,No,External,Liability,,
07-Jan-01,05-May-01,Male,3,21,1867,1944,Sedan - Collision,0,400,4,No,No,External,Collision,,
25-Mar-02,29-Mar-02,Female,0,23,1868,1275,Sedan - Liability,0,400,4,No,No,External,Liability,,
29-Jan-02,24-Dec-02,Female,0,32,1869,476,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
30-Jan-01,31-May-01,Male,3,58,1870,4850,Sedan - Collision,0,400,2,No,No,External,Collision,,
12-Jan-02,12-Jan-02,Male,1,57,1871,1571,Sedan - Collision,0,400,3,No,No,External,Collision,,
04-Apr-02,13-Aug-02,Male,6,78,1872,4212,Sedan - Liability,0,400,2,No,No,External,Liability,,
03-Apr-01,29-Apr-01,Male,2,58,1873,4848,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
02-Mar-02,11-Sep-02,Male,6,23,1874,1041,Sedan - Liability,0,400,3,No,No,External,Liability,,
22-Jan-01,22-Jan-01,Male,3,52,1875,2792,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
28-Dec-01,11-Mar-02,Male,4,46,1876,1578,Sedan - Liability,0,400,1,No,No,External,Liability,,
06-Jul-02,19-Jul-02,Female,0,62,1877,2243,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Feb-02,09-Feb-02,Male,4,76,1878,3483,Sedan - Liability,0,400,1,No,No,External,Liability,,
22-Jun-02,22-Jun-02,Female,0,77,1879,141,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
30-Aug-02,29-Apr-03,Male,5,73,1880,2061,Sedan - Liability,0,400,4,No,No,External,Liability,,
04-Mar-01,24-Mar-01,Female,0,74,1881,3820,Sedan - Collision,0,400,2,No,No,External,Collision,,
06-Sep-01,03-Nov-01,Male,2,30,1882,1627,Sedan - Collision,0,400,3,No,No,External,Collision,,
30-May-01,10-Jul-01,Male,2,58,1883,595,Sedan - Collision,1,400,4,No,No,External,Collision,,
07-Aug-02,29-Mar-03,Male,6,63,1884,894,Sedan - Liability,0,400,3,No,No,External,Liability,,
05-Jan-02,06-Apr-02,Female,0,22,1885,2000,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
15-Apr-01,15-Apr-01,Female,0,31,1886,4085,Sedan - Collision,0,400,2,No,No,External,Collision,,
12-Sep-01,14-Sep-01,Male,1,50,1887,1883,Sedan - Collision,0,400,1,No,No,External,Collision,,
16-Feb-01,23-Feb-01,Male,3,48,1888,3494,Sedan - All Perils,0,500,4,No,No,External,All Perils,,
25-Apr-01,28-Jan-02,Female,0,39,1889,2433,Sedan - Collision,1,400,3,No,No,External,Collision,,
15-Nov-01,12-Dec-01,Male,5,37,1890,388,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Sep-02,03-Nov-02,Male,6,69,1891,3830,Sedan - Collision,0,400,4,No,No,External,Collision,,
23-Feb-01,23-Jul-01,Male,4,77,1892,3997,Sedan - Collision,0,700,2,No,No,External,Collision,,
15-Jul-01,26-Oct-01,Female,0,23,1893,3331,Sedan - Liability,0,400,2,No,No,External,Liability,,
05-Feb-01,20-Feb-01,Male,4,20,1894,2939,Sedan - Collision,0,400,2,No,No,External,Collision,,
14-Jul-01,08-Dec-01,Male,2,24,1895,1142,Sedan - All Perils,1,400,3,No,No,External,All Perils,,
24-Sep-01,04-Mar-02,Male,4,67,1896,2621,Sedan - Liability,0,400,4,No,No,External,Liability,,
23-Jul-01,09-Jan-02,Male,1,23,1897,4354,Sedan - Collision,0,400,2,No,No,External,Collision,,
14-Feb-01,19-Mar-01,Female,0,51,1898,3721,Sedan - Liability,0,400,4,No,No,External,Liability,,
30-Nov-01,05-Jan-02,Male,1,53,1899,284,Sedan - Collision,0,400,1,No,No,External,Collision,,
10-Mar-01,05-Jun-01,Male,2,60,1900,1034,Sedan - Liability,0,400,1,No,No,External,Liability,,
18-Jan-01,19-Jan-01,Male,5,75,1901,668,Sedan - Liability,0,400,4,No,No,External,Liability,,
10-Mar-01,24-Mar-01,Male,6,25,1902,2530,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
29-Jan-02,03-Aug-02,Male,4,61,1903,4733,Sedan - Collision,0,400,2,No,No,External,Collision,,
15-Dec-01,31-Dec-01,Male,5,67,1904,3037,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
08-Jan-01,20-Mar-01,Female,0,26,1905,1988,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
18-Apr-01,15-Jul-01,Male,2,26,1906,3708,Sedan - Collision,0,400,2,No,No,External,Collision,,
31-Mar-02,31-Mar-02,Female,0,19,1907,3125,Sedan - Liability,0,400,2,No,No,External,Liability,,
11-May-02,24-Oct-02,Male,5,38,1908,789,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
24-Mar-01,13-Jul-01,Male,5,76,1909,3873,Sedan - Liability,0,400,1,No,No,External,Liability,,
24-Sep-01,09-Dec-01,Male,2,22,1910,3392,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
30-Jan-01,10-Mar-01,Male,4,59,1911,1626,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
15-Jun-02,17-Nov-02,Female,0,36,1912,4049,Sedan - Liability,0,400,1,No,No,External,Liability,,
05-Mar-01,15-Jul-01,Male,4,46,1913,4802,Sedan - Collision,0,400,4,No,No,External,Collision,,
18-Aug-01,03-Jan-02,Male,1,26,1914,4300,Sedan - Liability,0,400,4,No,No,External,Liability,,
15-May-01,20-Sep-01,Male,3,60,1915,3348,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
04-Aug-01,26-Oct-01,Male,5,68,1916,1277,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
17-Aug-01,30-Mar-02,Female,0,63,1917,1034,Sedan - Collision,0,400,4,No,No,External,Collision,,
18-Jan-01,24-Mar-01,Male,1,72,1918,3961,Sedan - Liability,0,400,3,No,No,External,Liability,,
11-May-01,14-Aug-01,Male,5,39,1919,630,Sedan - Liability,0,400,2,No,No,External,Liability,,
27-Aug-01,29-Sep-01,Female,0,67,1920,3173,Sedan - Collision,0,400,3,No,No,External,Collision,,
06-Dec-02,29-Jan-03,Male,1,74,1921,3749,Sedan - Liability,0,400,1,No,No,External,Liability,,
25-Sep-01,30-Jan-02,Male,4,34,1922,301,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
18-Jul-01,24-Jul-01,Male,3,26,1923,1487,Sedan - Liability,0,700,3,No,No,External,Liability,,
07-Mar-01,05-May-02,Male,5,22,1924,3527,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
28-Jun-01,05-Aug-01,Male,3,65,1925,1445,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
26-Dec-01,06-Sep-02,Male,2,63,1926,3149,Sedan - Liability,0,400,4,No,No,External,Liability,,
26-Jan-01,30-Jan-01,Male,1,59,1927,1016,Sedan - Collision,0,400,1,No,No,External,Collision,,
28-Nov-02,04-Dec-02,Male,3,22,1928,1380,Sedan - Collision,0,400,4,No,No,External,Collision,,
10-Sep-01,27-Sep-01,Male,6,30,1929,841,Sedan - Collision,0,400,4,No,No,External,Collision,,
21-May-02,21-Jun-02,Female,0,58,1930,1439,Sedan - Collision,0,400,4,No,No,External,Collision,,
31-Mar-01,24-Feb-02,Female,0,60,1931,2278,Sedan - Collision,0,400,3,No,No,External,Collision,,
18-Oct-01,21-Jan-02,Male,3,62,1932,1337,Sedan - Liability,0,400,4,No,No,External,Liability,,
16-Sep-01,13-Nov-01,Male,3,29,1933,1590,Sedan - Liability,0,400,4,No,No,External,Liability,,
01-Feb-02,27-Sep-02,Male,5,39,1934,3699,Sedan - Liability,0,400,4,No,No,External,Liability,,
10-Jan-01,15-Apr-01,Male,6,53,1935,1949,Sedan - Collision,0,400,3,No,No,External,Collision,,
07-Jun-01,18-May-02,Male,1,48,1936,3641,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
11-Sep-01,19-Feb-02,Male,5,26,1937,2339,Sedan - Collision,0,400,2,No,No,External,Collision,,
17-Jun-01,10-Sep-01,Male,4,23,1938,1837,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-Jul-01,08-Nov-01,Male,3,44,1939,4600,Sedan - Collision,0,500,1,No,No,External,Collision,,
24-Feb-02,12-Jul-02,Male,4,58,1940,2209,Sedan - Liability,0,400,1,No,No,External,Liability,,
05-Jun-01,31-Jul-01,Male,6,69,1941,222,Utility - All Perils,0,400,4,No,No,External,All Perils,,
20-Aug-01,08-Aug-02,Male,5,40,1942,355,Sedan - Liability,0,400,1,No,No,External,Liability,,
18-Feb-01,13-Jul-01,Male,2,28,1943,4486,Sedan - Liability,0,400,1,No,No,External,Liability,,
23-Jan-01,04-May-01,Male,1,20,1944,2064,Sedan - Liability,0,400,4,No,No,External,Liability,,
25-May-01,13-Jun-01,Male,3,67,1945,316,Sedan - Collision,0,400,4,No,No,External,Collision,,
12-Jul-01,05-Mar-02,Male,6,75,1946,159,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
29-Apr-01,06-Jul-01,Male,5,60,1947,861,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Jan-01,02-Apr-02,Male,6,41,1948,978,Sport - Collision,0,400,3,No,No,External,Collision,,
21-Jan-01,17-Feb-01,Female,0,78,1949,172,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
25-Sep-02,08-Oct-02,Female,0,76,1950,2400,Sedan - Collision,0,400,1,No,No,External,Collision,,
15-Jul-01,28-Aug-01,Male,6,42,1951,4054,Sedan - Liability,0,400,1,No,No,External,Liability,,
04-Oct-02,11-Mar-03,Male,3,45,1952,2023,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
25-Apr-02,27-Jul-02,Female,0,29,1953,1304,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
12-Dec-01,24-Sep-02,Male,4,75,1954,409,Sedan - All Perils,0,700,3,No,No,External,All Perils,,
25-Jul-01,03-Sep-01,Male,2,58,1955,3448,Sedan - Collision,0,400,3,No,No,External,Collision,,
05-Jan-01,20-Feb-01,Male,6,47,1956,126,Utility - All Perils,0,400,3,No,No,External,All Perils,,
06-May-01,06-Jun-01,Female,0,30,1957,3590,Utility - All Perils,0,400,3,No,No,External,All Perils,,
03-Feb-01,06-Apr-01,Male,6,68,1958,2686,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
04-Jan-01,15-Jun-01,Male,4,75,1959,1712,Sedan - Collision,0,400,3,No,No,External,Collision,,
11-Mar-01,09-Jul-01,Male,5,35,1960,4172,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Feb-02,28-Feb-02,Male,6,41,1961,2905,Utility - All Perils,0,400,2,No,No,External,All Perils,,
03-Jul-01,13-Aug-01,Male,1,72,1962,2734,Sedan - Liability,0,400,2,No,No,External,Liability,,
22-Apr-03,22-Apr-03,Male,3,59,1963,806,Sedan - All Perils,1,400,1,No,No,External,All Perils,,
13-Feb-02,27-Mar-02,Male,3,74,1964,4516,Sedan - Liability,0,400,4,No,No,External,Liability,,
25-Jul-01,10-Jul-02,Male,1,38,1965,3852,Sedan - Collision,0,400,2,No,No,External,Collision,,
12-Jan-02,11-Nov-02,Male,1,69,1966,3151,Sedan - Liability,0,400,3,No,No,External,Liability,,
14-Jul-02,25-Sep-02,Male,5,27,1967,2480,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
18-Jan-01,10-Feb-01,Male,4,29,1968,3290,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
28-Nov-01,07-Nov-02,Female,0,41,1969,646,Sedan - Liability,0,400,4,No,No,External,Liability,,
14-Jun-01,21-Sep-01,Female,0,53,1970,3926,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
16-Dec-01,17-Aug-02,Male,3,45,1971,1335,Sedan - Liability,0,400,3,No,No,External,Liability,,
06-Sep-01,10-Oct-01,Male,1,61,1972,4424,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
06-Jun-01,24-Jan-02,Male,1,53,1973,2732,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
10-May-01,08-Sep-01,Male,1,34,1974,1116,Utility - All Perils,0,400,1,No,No,External,All Perils,,
03-Mar-02,16-Apr-02,Male,6,25,1975,1516,Sedan - Liability,0,400,3,No,No,External,Liability,,
29-Mar-01,29-May-01,Male,3,39,1976,3800,Sport - Collision,0,400,2,No,No,External,Collision,,
23-Jan-01,05-Apr-01,Male,3,77,1977,2578,Sedan - Collision,0,400,2,No,No,External,Collision,,
18-May-02,07-Jun-02,Female,0,59,1978,3848,Sedan - Collision,0,400,4,No,No,External,Collision,,
23-Mar-01,26-Nov-01,Male,4,75,1979,4316,Sport - Collision,1,400,4,No,No,External,Collision,,
24-Sep-01,07-Oct-01,Male,2,50,1980,3880,Sedan - Liability,0,400,4,No,No,External,Liability,,
29-May-01,10-Nov-01,Male,2,42,1981,2539,Sedan - Liability,0,400,2,No,No,External,Liability,,
16-Feb-01,06-Aug-01,Male,5,68,1982,1380,Sedan - Collision,0,400,3,No,No,External,Collision,,
04-Sep-01,07-Apr-02,Female,0,65,1983,1551,Sedan - Liability,0,400,3,No,No,External,Liability,,
18-Sep-01,12-Nov-01,Male,6,32,1984,719,Sedan - Collision,0,400,2,Yes,Yes,External,Collision,,
05-Dec-01,21-Feb-02,Male,5,46,1985,2475,Sedan - Liability,0,400,3,No,No,External,Liability,,
23-Jul-01,04-Feb-02,Male,6,65,1986,2313,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-Jan-01,20-Feb-02,Male,5,78,1987,627,Sedan - All Perils,0,400,4,No,Yes,External,All Perils,,
11-Jan-01,18-Apr-01,Male,1,64,1988,2452,Sedan - Collision,0,400,3,No,No,External,Collision,,
20-Jul-01,07-Dec-01,Male,5,21,1989,4632,Sedan - Collision,0,400,1,No,No,External,Collision,,
05-Jan-01,15-Mar-01,Male,4,29,1990,1964,Sedan - Collision,1,500,3,No,No,External,Collision,,
17-Apr-01,11-Feb-02,Female,0,45,1991,2849,Sedan - Liability,0,400,1,No,No,External,Liability,,
18-Jan-01,18-Jan-01,Male,3,31,1992,4943,Sedan - Liability,0,400,4,No,No,External,Liability,,
07-May-03,03-Jun-03,Male,6,45,1993,4001,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
15-Feb-01,09-Sep-01,Male,5,72,1994,4162,Sedan - Collision,0,400,3,No,No,External,Collision,,
18-Mar-01,06-Jun-01,Male,4,57,1995,2214,Sedan - Liability,0,400,3,No,No,External,Liability,,
28-Jan-03,14-Mar-03,Male,5,56,1996,4260,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
12-May-02,04-Jun-02,Male,1,49,1997,1777,Sedan - Liability,0,400,2,No,No,External,Liability,,
08-Dec-01,01-Jan-02,Female,0,28,1998,4689,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
08-Jan-01,19-Feb-01,Male,4,28,1999,1765,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Feb-02,16-Sep-02,Male,6,54,2000,2575,Sport - Collision,0,400,2,No,No,External,Collision,,
11-Aug-01,15-Sep-01,Male,5,28,2001,2039,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
06-Feb-01,25-Apr-01,Male,6,60,2002,3472,Sedan - Liability,0,400,4,No,No,External,Liability,,
16-Nov-01,08-Dec-01,Male,4,35,2003,3803,Sedan - Liability,0,400,2,No,No,Internal,Liability,,
16-Jan-02,08-Apr-02,Male,2,74,2004,4572,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
04-Mar-01,17-May-01,Male,2,20,2005,4265,Sedan - Liability,0,400,2,No,No,External,Liability,,
12-May-01,27-Feb-02,Male,6,53,2006,422,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Feb-01,28-May-01,Male,1,54,2007,1118,Sport - Collision,0,400,3,No,No,External,Collision,,
17-Apr-02,09-May-02,Male,5,47,2008,1036,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
09-Dec-01,09-May-02,Male,4,73,2009,2297,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
15-Nov-02,29-Jan-03,Female,0,26,2010,1612,Sedan - Collision,0,400,3,No,No,External,Collision,,
16-Dec-01,26-Dec-01,Male,6,24,2011,3847,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
11-Jul-01,24-Jan-02,Male,6,24,2012,493,Sedan - Collision,0,400,3,No,No,External,Collision,,
26-Aug-01,20-Mar-02,Male,6,60,2013,2184,Utility - Liability,0,400,1,No,No,External,Liability,,
11-Jul-01,06-Jul-02,Male,2,39,2014,2202,Sedan - Liability,0,400,1,No,No,External,Liability,,
17-Apr-01,26-Sep-01,Female,0,22,2015,1455,Sedan - Liability,0,400,3,No,No,External,Liability,,
20-Jul-01,08-Nov-01,Male,3,33,2016,92,Sedan - Liability,0,700,1,No,No,External,Liability,,
01-Aug-01,03-Nov-01,Female,0,64,2017,3634,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
10-Mar-01,11-Apr-01,Male,6,65,2018,2337,Sedan - Collision,0,400,4,No,No,External,Collision,,
05-Jan-01,24-Mar-01,Male,3,53,2019,4526,Sedan - Collision,0,400,2,No,No,External,Collision,,
23-Feb-01,02-Nov-01,Male,5,72,2020,6,Sedan - Collision,0,400,3,No,No,External,Collision,,
19-Jan-01,04-Feb-01,Male,2,21,2021,3872,Sedan - Liability,0,400,1,No,No,External,Liability,,
25-Oct-02,03-Dec-02,Male,1,58,2022,68,Sedan - Collision,0,400,1,No,No,External,Collision,,
23-Jul-01,27-Jun-02,Male,6,45,2023,4863,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
04-May-01,08-May-01,Male,6,26,2024,4314,Sport - Collision,0,400,1,No,No,External,Collision,,
18-Sep-01,13-May-02,Male,4,78,2025,243,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
05-May-02,03-Oct-02,Male,5,23,2026,839,Sedan - Liability,0,400,4,No,No,External,Liability,,
27-Jul-01,20-Nov-01,Female,0,50,2027,4540,Sedan - Liability,0,400,1,No,No,External,Liability,,
04-Mar-02,17-Jun-02,Male,5,62,2028,3062,Utility - All Perils,1,400,1,No,No,External,All Perils,,
22-Apr-01,12-Aug-01,Male,5,26,2029,1549,Sedan - Liability,0,400,2,No,No,External,Liability,,
21-Aug-01,29-Jun-02,Male,3,78,2030,769,Sedan - Liability,0,400,2,No,No,External,Liability,,
17-Jul-01,21-Jul-01,Male,5,28,2031,3725,Sedan - All Perils,0,400,4,Yes,No,External,All Perils,,
30-Jan-01,17-Feb-01,Male,1,62,2032,1572,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
03-Oct-01,24-Nov-01,Male,5,63,2033,2226,Sport - Collision,0,400,3,No,No,External,Collision,,
10-Mar-01,16-Jun-01,Male,4,74,2034,1995,Sedan - Liability,0,400,3,No,No,External,Liability,,
14-Jun-02,04-Mar-03,Male,4,69,2035,3972,Sedan - Liability,0,400,1,No,No,External,Liability,,
05-Jul-02,05-Jul-02,Male,3,59,2036,3225,Sedan - Collision,0,400,2,No,No,External,Collision,,
25-Dec-01,16-Feb-02,Male,4,28,2037,2634,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
20-Jan-01,06-Jun-01,Female,0,19,2038,3636,Sedan - Collision,0,400,4,No,No,External,Collision,,
26-Jan-01,31-Jan-01,Male,1,20,2039,955,Utility - All Perils,0,400,4,No,No,External,All Perils,,
20-Apr-01,22-Apr-01,Male,6,54,2040,2793,Sedan - Liability,0,400,1,No,No,External,Liability,,
15-Jan-02,17-Jul-02,Male,4,64,2041,3455,Sedan - Collision,1,500,4,No,No,External,Collision,,
01-Mar-01,06-May-02,Male,1,57,2042,3186,Sedan - Collision,1,400,4,No,No,External,Collision,,
18-Aug-02,30-Sep-02,Male,1,47,2043,813,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
05-Jul-01,11-Feb-02,Male,2,32,2044,3526,Sedan - Collision,0,400,4,No,No,External,Collision,,
24-Dec-01,15-Feb-02,Male,2,59,2045,1804,Sedan - Liability,0,400,3,No,No,External,Liability,,
20-Apr-01,06-May-01,Male,6,48,2046,3166,Sedan - Liability,0,400,3,No,No,External,Liability,,
04-Mar-01,24-Jun-01,Male,4,69,2047,4142,Sedan - Collision,0,700,1,No,No,External,Collision,,
29-Jun-02,20-Dec-02,Male,6,37,2048,4881,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
31-Oct-01,26-Jul-02,Male,1,20,2049,1702,Sedan - Collision,0,400,3,No,No,External,Collision,,
11-Nov-01,19-Mar-02,Male,5,55,2050,2980,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
11-Feb-02,24-Feb-02,Male,6,74,2051,945,Sedan - Collision,0,400,2,No,No,External,Collision,,
09-May-02,21-May-02,Male,4,34,2052,932,Sedan - Collision,0,400,1,No,No,External,Collision,,
28-Aug-01,25-Oct-01,Male,4,24,2053,2344,Sedan - Collision,0,400,1,No,No,External,Collision,,
01-Feb-01,02-Mar-01,Male,6,44,2054,1242,Sedan - Liability,0,400,4,No,No,External,Liability,,
25-Nov-01,30-Nov-01,Male,6,70,2055,1284,Sedan - Liability,0,400,2,No,No,External,Liability,,
08-Aug-02,06-Apr-03,Male,5,50,2056,3552,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
02-Aug-02,19-Oct-02,Female,0,40,2057,3703,Sedan - Liability,0,400,3,No,No,External,Liability,,
26-Mar-03,29-Mar-04,Male,3,54,2058,3979,Sedan - Collision,0,400,4,No,No,External,Collision,,
30-May-02,05-Jul-02,Male,6,60,2059,1181,Sedan - Liability,0,400,1,No,No,External,Liability,,
11-Sep-01,28-Nov-01,Male,1,46,2060,4634,Sedan - Liability,0,400,3,No,No,External,Liability,,
05-Jan-01,13-Jan-01,Female,0,55,2061,317,Sedan - Collision,0,400,4,No,No,External,Collision,,
05-Feb-01,13-May-01,Male,5,20,2062,1697,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Mar-03,11-Nov-03,Male,5,67,2063,155,Sedan - Liability,0,400,3,No,No,External,Liability,,
20-Apr-01,05-Aug-01,Female,0,21,2064,3609,Sedan - Collision,0,400,1,No,No,External,Collision,,
20-May-01,24-Dec-01,Male,2,40,2065,2708,Sedan - Collision,0,400,2,No,No,External,Collision,,
20-May-01,23-May-01,Male,1,38,2066,1478,Sedan - Collision,1,400,2,No,No,External,Collision,,
